Date of Download: 2023-07-12_21:10:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:10602,10601,9115,9116,10600,10576,11389,11388,11391,11390  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Cassava mosaic disease severity|at harvesting|COMP:0000294,branching level counting|CO_334:0000079,cassava mosaic disease severity 1-month evaluation|CO_334:0000191,cassava mosaic disease severity 12-month evaluation|CO_334:0000199,cassava mosaic disease severity 3-month evaluation|CO_334:0000192,cassava mosaic disease severity 6-month evaluation|CO_334:0000194,cassava mosaic disease severity 9-month evaluation|CO_334:0000193,cassava mosaic disease severity|month 10|COMP:0000260,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh shoot weight measurement in kg per plot|CO_334:0000016,fresh storage root weight per plot|CO_334:0000012,harvest index variable|CO_334:0000015,marketable root number counting|CO_334:0000169,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant height measurement in cm|CO_334:0000018,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root number per plant counting|CO_334:0002128,root number per plot counting|CO_334:0000011,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,starch content percentage|CO_334:0000071,notes
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732001,AR9-48,,plot,4992015,202089MDAYT_tani_rep3_AR9-48_0209,3,3,209,2,9,test,,,2,1,,1,1,,1,6.625,230,22.08333333,,,,,,25,265,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732004,AR9-63,,plot,4992003,202089MDAYT_tani_rep3_AR9-63_0711,3,3,711,7,11,test,,,2,1,,1,1,,1,1.7411,190,6.308333333,,,,,,25,210,,,,,,,27.6," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,1284475,C33,,plot,4991968,202089MDAYT_tani_rep3_C33_0810,3,3,810,8,10,test,,,4,1,,1,1,,1,0,,0,,,,,,25,200,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2451613,C39,,plot,4991934,202089MDAYT_tani_rep3_C39_0109,3,3,109,1,9,test,,,3,2.95,,4,3,,2,2.891645455,87,9.645833333,,,,,,25,155,,,,,,,29.97818182," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,61477,CR100-2,,plot,4991906,202089MDAYT_tani_rep3_CR100-2_1110,3,3,1110,11,10,test,,,,1,,1,1,,1,,50,,,,,,,25,400,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732011,CR100-5,,plot,4991926,202089MDAYT_tani_rep3_CR100-5_1210,3,3,1210,12,10,test,,,,1,,1,1,,1,,,,,,,,,25,,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,61490,CR100-9,,plot,4991895,202089MDAYT_tani_rep3_CR100-9_0111,3,3,111,1,11,test,,,4,1,,1,1,,1,,46,0.416666667,,,,,,25,270,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,61463,CR13-8,,plot,4991994,202089MDAYT_tani_rep3_CR13-8_0611,3,3,611,6,11,test,,,3,1,,1,1,,1,6.86,200,23.33333333,,,,,,25,280,,,,,,,29.4," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732020,CR24-16,,plot,4991880,202089MDAYT_tani_rep3_CR24-16_0411,3,3,411,4,11,test,,,0,1,,1,1,,1,6.811,285,23.16666667,,,,,,25,285,,,,,,,29.4," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732021,CR24-3,,plot,4991920,202089MDAYT_tani_rep3_CR24-3_0812,3,3,812,8,12,test,,,3,1,,1,1,,1,4.0625,110,13.54166667,,,,,,25,310,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732022,CR25-4,,plot,4991877,202089MDAYT_tani_rep3_CR25-4_1211,3,3,1211,12,11,test,,,2,1,,1,1,,1,7,260,23.33333333,,,,,,25,300,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732025,CR27-20,,plot,4991887,202089MDAYT_tani_rep3_CR27-20_0311,3,3,311,3,11,test,,,4,1,,1,1,,1,9.563686131,140,29.16666667,,,,,,25,260,,,,,,,32.78978102," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,42436,CR52A2,CR52A-2,plot,4991885,202089MDAYT_tani_rep3_CR52A-2_0509,3,3,509,5,9,test,,,3,1,,1,1,,1,7.675,190,25.58333333,,,,,,25,275,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,42440,CR52A4,CR52A-4,plot,4991947,202089MDAYT_tani_rep3_CR52A-4_1011,3,3,1011,10,11,test,,,3,1,,1,1,,1,5.70375,100,21.125,,,,,,25,320,,,,,,,27," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,42444,CR60B10,CR60B-10,plot,4991900,202089MDAYT_tani_rep3_CR60B-10_1212,3,3,1212,12,12,test,,,3,1,,1,1,,1,,160,,,,,,,25,350,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2732030,CR61A-1,,plot,4991937,202089MDAYT_tani_rep3_CR61A-1_0309,3,3,309,3,9,test,,,4,1,,1,1,,1,6.647829591,35,23.45833333,,,,,,25,240,,,,,,,28.3388828," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2842215,HL-S11,,plot,4991892,202089MDAYT_tani_rep3_HL-S11_1009,3,3,1009,10,9,test,,,0,3.95,,4,4,,3,1.405,210,5,,,,,,25,210,,,,,,,28.1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,4991871,IBA920057,,plot,4991924,202089MDAYT_tani_rep3_IBA920057_0210,3,3,210,2,10,test,,,3,1,,1,1,,1,3.498,160,13.25,,,,,,25,330,,,,,,,26.4," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,4926239,IBA972205,,plot,4991932,202089MDAYT_tani_rep3_IBA972205_1111,3,3,1111,11,11,test,,,,1,,1,1,,1,,,,,,,,,25,,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,1342441,IBA980505,,plot,4991940,202089MDAYT_tani_rep3_IBA980505_0511,3,3,511,5,11,test,,,3,1,,1,1,,1,5.661896788,80,22.08333333,,,,,,25,270,,,,,,,25.63877791," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,723,IITA-TMS-IBA980581,"98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581",plot,4991967,202089MDAYT_tani_rep3_IBA980581_0211,3,3,211,2,11,test,,,0,1,,1,1,,1,,310,,,,,,,25,310,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2864209,KM140,,plot,4992006,202089MDAYT_tani_rep3_KM140_0510,3,3,510,5,10,test,,,0,3.6,,4.1,4.1,,3,3.023049505,213,10.85416667,,,,,,25,213,,,,,,,27.85151176," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2842379,KM419,,plot,4991981,202089MDAYT_tani_rep3_KM419_0709,3,3,709,7,9,test,,,0,3.8,,4.4,5,,3,,133,,,,,,,25,133,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,3661328,KM505,,plot,4991978,202089MDAYT_tani_rep3_KM505_0212,3,3,212,2,12,test,,,0,3.63,,4,4,,3,,260,,,,,,,25,260,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2451401,KU50,,plot,4991997,202089MDAYT_tani_rep3_KU50_1109,3,3,1109,11,9,test,,,0,4,,4,4,,4,,230,,,,,,,25,230,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,4991872,N30,,plot,4991952,202089MDAYT_tani_rep3_N30_0312,3,3,312,3,12,test,,,0,3.3,,3.9,2.35,,2,6.09,200,24.16666667,,,,,,25,200,,,,,,,25.2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,39671,TMEB419,"GBAZEKOUTE,OBAMA,TME 419",plot,4991990,202089MDAYT_tani_rep3_TMEB419_0409,3,3,409,4,9,test,,,1,1.75,,1.55,1.5,,1,11.35,260,37.83333333,,,,,,25,300,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10601,202089MDAYT_tani,202089MDAYT_tani,RCBD,1,3.2,,no,no,2020-May-18,2021-March-09,467,Tay Ninh,2842340,VN19-442,,plot,4991995,202089MDAYT_tani_rep3_VN19-442_0910,3,3,910,9,10,test,,,0,2.89,,3.06,2.44,,1,7.189,200,29.625,,,,,,25,200,,,,,,,24.26666667," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731969,AR11-12,,plot,4992133,202088MDAYT_dona_rep1_AR11-12_0704,1,1,704,7,4,test,,,4,1,,1,1,,1,4.583333333,15,16.66666667,,,,,,25,400,,,,,,,27.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731970,AR12-11,,plot,4992115,202088MDAYT_dona_rep1_AR12-11_1201,1,1,1201,12,1,test,,,4,1,,1,1,,1,,90,12.91666667,,,,,,25,360,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731975,AR12-57,,plot,4992025,202088MDAYT_dona_rep1_AR12-57_1001,1,1,1001,10,1,test,,,5,1,,1,1,,1,,95,8.125,,,,,,25,450,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731978,AR14-2,,plot,4992150,202088MDAYT_dona_rep1_AR14-2_0604,1,1,604,6,4,test,,,3,1,,1,1,,1,3.916666667,110,16.66666667,,,,,,25,450,,,,,,,23.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731979,AR14-3,,plot,4992018,202088MDAYT_dona_rep1_AR14-3_0103,1,1,103,1,3,test,,,4,1,,1,1,,1,3.28125,120,18.75,,,,,,25,450,,,,,,,17.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61464,AR17-18,,plot,4992109,202088MDAYT_dona_rep1_AR17-18_0802,1,1,802,8,2,test,,,4,1,,1,1,,1,,160,10.83333333,,,,,,25,380,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61452,AR17-23,,plot,4992067,202088MDAYT_dona_rep1_AR17-23_0902,1,1,902,9,2,test,,,3,1,,1,1,,3,,75,8.333333333,,,,,,25,420,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731983,AR17-3,,plot,4992149,202088MDAYT_dona_rep1_AR17-3_0302,1,1,302,3,2,test,,,1,1,,1,1,,1,8.604166667,160,29.16666667,,,,,,25,310,,,,,,,29.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731984,AR18-1,,plot,4992106,202088MDAYT_dona_rep1_AR18-1_0303,1,1,303,3,3,test,,,2,1,,1,1,,1,11.375,250,43.75,,,,,,25,380,,,,,,,26," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61446,AR23-1,,plot,4992077,202088MDAYT_dona_rep1_AR23-1_1104,1,1,1104,11,4,test,,,4,1,,1,1,,1,,130,6.666666667,,,,,,25,450,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61468,AR35-1,,plot,4992157,202088MDAYT_dona_rep1_AR35-1_0603,1,1,603,6,3,test,,,3,1,,1,1,,1,2.816666667,180,10.83333333,,,,,,25,450,,,,,,,26," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732006,AR37-103,,plot,4992035,202088MDAYT_dona_rep1_AR37-103_0804,1,1,804,8,4,test,,,3,1,,1,1,,1,6.5,85,25,,,,,,25,450,,,,,,,26," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,397091,AR37-38,AR 37-38,plot,4992126,202088MDAYT_dona_rep1_AR37-38_0501,1,1,501,5,1,test,,,1,1,,1,1,,1,,85,10.20833333,,,,,,25,350,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61437,AR40-19,,plot,4992078,202088MDAYT_dona_rep1_AR40-19_0401,1,1,401,4,1,test,,,3,1,,1,1,,1,5.05,115,21.04166667,,,,,,25,340,,,,,,,24," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732009,AR40-3,,plot,4992125,202088MDAYT_dona_rep1_AR40-3_0201,1,1,201,2,1,test,,,3,1,,1,1,,1,,85,18.75,,,,,,25,280,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732010,AR40-5,,plot,4992145,202088MDAYT_dona_rep1_AR40-5_1204,1,1,1204,12,4,test,,,4,1,,1,1,,1,,90,0,,,,,,25,380,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61443,AR42-3,,plot,4992062,202088MDAYT_dona_rep1_AR42-3_0703,1,1,703,7,3,test,,,3,1,,1,1,,1,,95,11.45833333,,,,,,25,420,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61487,AR42-4,,plot,4992154,202088MDAYT_dona_rep1_AR42-4_0803,1,1,803,8,3,test,,,2,1,,1,1,,1,6.760416667,290,22.91666667,,,,,,25,420,,,,,,,29.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731994,AR9-12,,plot,4992134,202088MDAYT_dona_rep1_AR9-12_0102,1,1,102,1,2,test,,,2,1,,1,1,,1,9.375,175,31.25,,,,,,25,340,,,,,,,30," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2731995,AR9-14,,plot,4992100,202088MDAYT_dona_rep1_AR9-14_0404,1,1,404,4,4,test,,,4,1,,1,1,,1,5.729166667,90,22.91666667,,,,,,25,400,,,,,,,25," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732001,AR9-48,,plot,4992144,202088MDAYT_dona_rep1_AR9-48_0104,1,1,104,1,4,test,,,3,1,,1,1,,1,11.55625,280,44.79166667,,,,,,25,460,,,,,,,25.8," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732004,AR9-63,,plot,4992096,202088MDAYT_dona_rep1_AR9-63_1202,1,1,1202,12,2,test,,,3,1,,1,1,,1,,150,0,,,,,,25,400,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,1284475,C33,,plot,4992136,202088MDAYT_dona_rep1_C33_1002,1,1,1002,10,2,test,,,5,1,,1,1,,1,,95,6.666666667,,,,,,25,400,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2451613,C39,,plot,4992103,202088MDAYT_dona_rep1_C39_0502,1,1,502,5,2,test,,,4,4,,4,4,,3,4.333333333,85,16.66666667,,,,,,25,330,,,,,,,26," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61477,CR100-2,,plot,4992084,202088MDAYT_dona_rep1_CR100-2_0301,1,1,301,3,1,test,,,3,1.23,,1.23,1.23,,1,,55,10.20833333,,,,,,25,280,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732011,CR100-5,,plot,4992045,202088MDAYT_dona_rep1_CR100-5_0702,1,1,702,7,2,test,,,3,1,,1,1,,1,,65,8.333333333,,,,,,25,460,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61490,CR100-9,,plot,4992021,202088MDAYT_dona_rep1_CR100-9_0904,1,1,904,9,4,test,,,1,1,,1,1,,1,,280,12.5,,,,,,25,470,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,61463,CR13-8,,plot,4992026,202088MDAYT_dona_rep1_CR13-8_0602,1,1,602,6,2,test,,,4,1,,1,1,,1,7.703125,230,30.20833333,,,,,,25,420,,,,,,,25.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732020,CR24-16,,plot,4992086,202088MDAYT_dona_rep1_CR24-16_1004,1,1,1004,10,4,test,,,0,1,,1,1,,1,,400,14.58333333,,,,,,25,400,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732021,CR24-3,,plot,4992075,202088MDAYT_dona_rep1_CR24-3_1203,1,1,1203,12,3,test,,,4,1,,1,1,,1,8.4375,120,37.5,,,,,,25,380,,,,,,,22.5," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732022,CR25-4,,plot,4992111,202088MDAYT_dona_rep1_CR25-4_0901,1,1,901,9,1,test,,,1,1,,1,1,,1,3.609375,380,15.625,,,,,,25,410,,,,,,,23.1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,2732025,CR27-20,,plot,4992063,202088MDAYT_dona_rep1_CR27-20_1103,1,1,1103,11,3,test,,,2,1,,1,1,,1,,230,17.08333333,,,,,,25,450,,,,,,,," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10602,202088MDAYT_dona,202088MDAYT_dona,RCBD,1,3.2,,no,no,2020-May-20,2021-March-11,472,Dong Nai,42436,CR52A2,CR52A-2,plot,4992038,202088MDAYT_dona_rep1_CR52A-2_1102,1,1,1102,11,2,test,,,4,1,,1,1,,1,6.960416667,110,27.08333333,,,,,,25,410,,,,,,,25.7," (Operator: lizbethpino, Time: )"
