"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CMD_harvest","branch_number","CMD_1mon","CMD_12mon","CMD_3mon","CMD_6mon","CMD_9mon","CMD_10mon","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","harvest_index","root_number_commercial","stake_plant","planted_number_plot","height","harvest_number","root_skin_color1_3","root_plant_number","root_number","root_rot_number","germinated_number_plot","starch_content","starch_yield_ha","DM_yield_ha"
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR40-5_0712",3,712,7,12,"test"," (Operator: lizbethpino, Time: )","AR40-5","test",1,4,1,NA,1,1,NA,1,4.820934685,45,17.5,NA,NA,NA,NA,NA,25,290,NA,NA,NA,NA,NA,NA,27.5481982,4.820934685,0.843663569875
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR42-3_0710",3,710,7,10,"test"," (Operator: lizbethpino, Time: )","AR42-3","test",1,3,1,NA,1,1,NA,1,7.552625,145,27.36458333,NA,NA,NA,NA,NA,25,250,NA,NA,NA,NA,NA,NA,27.6,7.55262499908,2.06674436172741
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR42-4_0610",3,610,6,10,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,1,1,NA,1,1,NA,1,5.848702301,260,21.875,NA,NA,NA,NA,NA,25,310,NA,NA,NA,NA,NA,NA,26.7369248,5.8487023,1.27940362834375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR9-12_1010",3,1010,10,10,"test"," (Operator: lizbethpino, Time: )","AR9-12","test",1,3,1,NA,1,1,NA,1,2.34375,60,10.41666667,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,22.5,2.34375000075,0.244140625078125
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR9-14_0112",3,112,1,12,"test"," (Operator: lizbethpino, Time: )","AR9-14","test",1,4,2,NA,1,1,NA,1,5.8,140,20,NA,NA,NA,NA,NA,25,265,NA,NA,NA,NA,NA,NA,29,5.8,1.16
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR9-48_0209",3,209,2,9,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,2,1,NA,1,1,NA,1,6.625,230,22.08333333,NA,NA,NA,NA,NA,25,265,NA,NA,NA,NA,NA,NA,30,6.624999999,1.4630208331125
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_AR9-63_0711",3,711,7,11,"test"," (Operator: lizbethpino, Time: )","AR9-63","test",1,2,1,NA,1,1,NA,1,1.7411,190,6.308333333,NA,NA,NA,NA,NA,25,210,NA,NA,NA,NA,NA,NA,27.6,1.741099999908,0.109834391660863
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_C33_0810",3,810,8,10,"test"," (Operator: lizbethpino, Time: )","C33","test",1,4,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,200,NA,NA,NA,NA,NA,NA,30,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_C39_0109",3,109,1,9,"test"," (Operator: lizbethpino, Time: )","C39","test",2,3,2.95,NA,4,3,NA,2,2.891645455,87,9.645833333,NA,NA,NA,NA,NA,25,155,NA,NA,NA,NA,NA,NA,29.97818182,2.89164545462091,0.27892330117057
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR100-2_1110",3,1110,11,10,"test"," (Operator: lizbethpino, Time: )","CR100-2","test",1,NA,1,NA,1,1,NA,1,NA,50,NA,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR100-5_1210",3,1210,12,10,"test"," (Operator: lizbethpino, Time: )","CR100-5","test",1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR100-9_0111",3,111,1,11,"test"," (Operator: lizbethpino, Time: )","CR100-9","test",1,4,1,NA,1,1,NA,1,NA,46,0.416666667,NA,NA,NA,NA,NA,25,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR13-8_0611",3,611,6,11,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,3,1,NA,1,1,NA,1,6.86,200,23.33333333,NA,NA,NA,NA,NA,25,280,NA,NA,NA,NA,NA,NA,29.4,6.85999999902,1.600666666438
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR24-16_0411",3,411,4,11,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,1,1,NA,1,6.811,285,23.16666667,NA,NA,NA,NA,NA,25,285,NA,NA,NA,NA,NA,NA,29.4,6.81100000098,1.5778816668937
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR24-3_0812",3,812,8,12,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,3,1,NA,1,1,NA,1,4.0625,110,13.54166667,NA,NA,NA,NA,NA,25,310,NA,NA,NA,NA,NA,NA,30,4.062500001,0.55013020846875
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR25-4_1211",3,1211,12,11,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,2,1,NA,1,1,NA,1,7,260,23.33333333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,30,6.999999999,1.6333333331
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR27-20_0311",3,311,3,11,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,4,1,NA,1,1,NA,1,9.563686131,140,29.16666667,NA,NA,NA,NA,NA,25,260,NA,NA,NA,NA,NA,NA,32.78978102,9.56368613192633,2.78940845519379
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","CR52A-2","202089MDAYT_tani_rep3_CR52A-2_0509",3,509,5,9,"test"," (Operator: lizbethpino, Time: )","CR52A2","test",1,3,1,NA,1,1,NA,1,7.675,190,25.58333333,NA,NA,NA,NA,NA,25,275,NA,NA,NA,NA,NA,NA,30,7.674999999,1.9635208330775
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","CR52A-4","202089MDAYT_tani_rep3_CR52A-4_1011",3,1011,10,11,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,3,1,NA,1,1,NA,1,5.70375,100,21.125,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,27,5.70375,1.2049171875
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","CR60B-10","202089MDAYT_tani_rep3_CR60B-10_1212",3,1212,12,12,"test"," (Operator: lizbethpino, Time: )","CR60B10","test",1,3,1,NA,1,1,NA,1,NA,160,NA,NA,NA,NA,NA,NA,25,350,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_CR61A-1_0309",3,309,3,9,"test"," (Operator: lizbethpino, Time: )","CR61A-1","test",1,4,1,NA,1,1,NA,1,6.647829591,35,23.45833333,NA,NA,NA,NA,NA,25,240,NA,NA,NA,NA,NA,NA,28.3388828,6.64782958922204,1.55947002466716
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_HL-S11_1009",3,1009,10,9,"test"," (Operator: lizbethpino, Time: )","HL-S11","test",3,0,3.95,NA,4,4,NA,3,1.405,210,5,NA,NA,NA,NA,NA,25,210,NA,NA,NA,NA,NA,NA,28.1,1.405,0.07025
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_IBA920057_0210",3,210,2,10,"test"," (Operator: lizbethpino, Time: )","IBA920057","test",1,3,1,NA,1,1,NA,1,3.498,160,13.25,NA,NA,NA,NA,NA,25,330,NA,NA,NA,NA,NA,NA,26.4,3.498,0.463485
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_IBA972205_1111",3,1111,11,11,"test"," (Operator: lizbethpino, Time: )","IBA972205","test",1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_IBA980505_0511",3,511,5,11,"test"," (Operator: lizbethpino, Time: )","IBA980505","test",1,3,1,NA,1,1,NA,1,5.661896788,80,22.08333333,NA,NA,NA,NA,NA,25,270,NA,NA,NA,NA,NA,NA,25.63877791,5.66189678760371,1.2503355404946
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","202089MDAYT_tani_rep3_IBA980581_0211",3,211,2,11,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,0,1,NA,1,1,NA,1,NA,310,NA,NA,NA,NA,NA,NA,25,310,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_KM140_0510",3,510,5,10,"test"," (Operator: lizbethpino, Time: )","KM140","test",3,0,3.6,NA,4.1,4.1,NA,3,3.023049505,213,10.85416667,NA,NA,NA,NA,NA,25,213,NA,NA,NA,NA,NA,NA,27.85151176,3.02304950654505,0.32812683178931
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_KM419_0709",3,709,7,9,"test"," (Operator: lizbethpino, Time: )","KM419","test",3,0,3.8,NA,4.4,5,NA,3,NA,133,NA,NA,NA,NA,NA,NA,25,133,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_KM505_0212",3,212,2,12,"test"," (Operator: lizbethpino, Time: )","KM505","test",3,0,3.63,NA,4,4,NA,3,NA,260,NA,NA,NA,NA,NA,NA,25,260,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_KU50_1109",3,1109,11,9,"test"," (Operator: lizbethpino, Time: )","KU50","test",4,0,4,NA,4,4,NA,4,NA,230,NA,NA,NA,NA,NA,NA,25,230,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_N30_0312",3,312,3,12,"test"," (Operator: lizbethpino, Time: )","N30","test",2,0,3.3,NA,3.9,2.35,NA,2,6.09,200,24.16666667,NA,NA,NA,NA,NA,25,200,NA,NA,NA,NA,NA,NA,25.2,6.09000000084,1.471750000203
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","GBAZEKOUTE,OBAMA,TME 419","202089MDAYT_tani_rep3_TMEB419_0409",3,409,4,9,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,1,1.75,NA,1.55,1.5,NA,1,11.35,260,37.83333333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,30,11.349999999,4.294083332955
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep3_VN19-442_0910",3,910,9,10,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1,0,2.89,NA,3.06,2.44,NA,1,7.189,200,29.625,NA,NA,NA,NA,NA,25,200,NA,NA,NA,NA,NA,NA,24.26666667,7.1890000009875,2.12974125
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR11-12_0704",1,704,7,4,"test"," (Operator: lizbethpino, Time: )","AR11-12","test",1,4,1,NA,1,1,NA,1,4.583333333,15,16.66666667,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,27.5,4.58333333425,0.763888888986111
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR12-11_1201",1,1201,12,1,"test"," (Operator: lizbethpino, Time: )","AR12-11","test",1,4,1,NA,1,1,NA,1,NA,90,12.91666667,NA,NA,NA,NA,NA,25,360,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR12-57_1001",1,1001,10,1,"test"," (Operator: lizbethpino, Time: )","AR12-57","test",1,5,1,NA,1,1,NA,1,NA,95,8.125,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR14-2_0604",1,604,6,4,"test"," (Operator: lizbethpino, Time: )","AR14-2","test",1,3,1,NA,1,1,NA,1,3.916666667,110,16.66666667,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,23.5,3.91666666745,0.652777777963889
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR14-3_0103",1,103,1,3,"test"," (Operator: lizbethpino, Time: )","AR14-3","test",1,4,1,NA,1,1,NA,1,3.28125,120,18.75,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,17.5,3.28125,0.615234375
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR17-18_0802",1,802,8,2,"test"," (Operator: lizbethpino, Time: )","AR17-18","test",1,4,1,NA,1,1,NA,1,NA,160,10.83333333,NA,NA,NA,NA,NA,25,380,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR17-23_0902",1,902,9,2,"test"," (Operator: lizbethpino, Time: )","AR17-23","test",3,3,1,NA,1,1,NA,3,NA,75,8.333333333,NA,NA,NA,NA,NA,25,420,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR17-3_0302",1,302,3,2,"test"," (Operator: lizbethpino, Time: )","AR17-3","test",1,1,1,NA,1,1,NA,1,8.604166667,160,29.16666667,NA,NA,NA,NA,NA,25,310,NA,NA,NA,NA,NA,NA,29.5,8.60416666765,2.50954861149514
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR18-1_0303",1,303,3,3,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,2,1,NA,1,1,NA,1,11.375,250,43.75,NA,NA,NA,NA,NA,25,380,NA,NA,NA,NA,NA,NA,26,11.375,4.9765625
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR23-1_1104",1,1104,11,4,"test"," (Operator: lizbethpino, Time: )","AR23-1","test",1,4,1,NA,1,1,NA,1,NA,130,6.666666667,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR35-1_0603",1,603,6,3,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,3,1,NA,1,1,NA,1,2.816666667,180,10.83333333,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,26,2.8166666658,0.305138888831111
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR37-103_0804",1,804,8,4,"test"," (Operator: lizbethpino, Time: )","AR37-103","test",1,3,1,NA,1,1,NA,1,6.5,85,25,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,26,6.5,1.625
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai","AR 37-38","202088MDAYT_dona_rep1_AR37-38_0501",1,501,5,1,"test"," (Operator: lizbethpino, Time: )","AR37-38","test",1,1,1,NA,1,1,NA,1,NA,85,10.20833333,NA,NA,NA,NA,NA,25,350,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR40-19_0401",1,401,4,1,"test"," (Operator: lizbethpino, Time: )","AR40-19","test",1,3,1,NA,1,1,NA,1,5.05,115,21.04166667,NA,NA,NA,NA,NA,25,340,NA,NA,NA,NA,NA,NA,24,5.0500000008,1.062604166835
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR40-3_0201",1,201,2,1,"test"," (Operator: lizbethpino, Time: )","AR40-3","test",1,3,1,NA,1,1,NA,1,NA,85,18.75,NA,NA,NA,NA,NA,25,280,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR40-5_1204",1,1204,12,4,"test"," (Operator: lizbethpino, Time: )","AR40-5","test",1,4,1,NA,1,1,NA,1,NA,90,NA,NA,NA,NA,NA,NA,25,380,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR42-3_0703",1,703,7,3,"test"," (Operator: lizbethpino, Time: )","AR42-3","test",1,3,1,NA,1,1,NA,1,NA,95,11.45833333,NA,NA,NA,NA,NA,25,420,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR42-4_0803",1,803,8,3,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,2,1,NA,1,1,NA,1,6.760416667,290,22.91666667,NA,NA,NA,NA,NA,25,420,NA,NA,NA,NA,NA,NA,29.5,6.76041666765,1.54926215307951
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR9-12_0102",1,102,1,2,"test"," (Operator: lizbethpino, Time: )","AR9-12","test",1,2,1,NA,1,1,NA,1,9.375,175,31.25,NA,NA,NA,NA,NA,25,340,NA,NA,NA,NA,NA,NA,30,9.375,2.9296875
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR9-14_0404",1,404,4,4,"test"," (Operator: lizbethpino, Time: )","AR9-14","test",1,4,1,NA,1,1,NA,1,5.729166667,90,22.91666667,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,25,5.7291666675,1.31293402804514
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR9-48_0104",1,104,1,4,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,3,1,NA,1,1,NA,1,11.55625,280,44.79166667,NA,NA,NA,NA,NA,25,460,NA,NA,NA,NA,NA,NA,25.8,11.55625000086,5.17623697955187
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_AR9-63_1202",1,1202,12,2,"test"," (Operator: lizbethpino, Time: )","AR9-63","test",1,3,1,NA,1,1,NA,1,NA,150,NA,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_C33_1002",1,1002,10,2,"test"," (Operator: lizbethpino, Time: )","C33","test",1,5,1,NA,1,1,NA,1,NA,95,6.666666667,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_C39_0502",1,502,5,2,"test"," (Operator: lizbethpino, Time: )","C39","test",3,4,4,NA,4,4,NA,3,4.333333333,85,16.66666667,NA,NA,NA,NA,NA,25,330,NA,NA,NA,NA,NA,NA,26,4.3333333342,0.722222222311111
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR100-2_0301",1,301,3,1,"test"," (Operator: lizbethpino, Time: )","CR100-2","test",1,3,1.23,NA,1.23,1.23,NA,1,NA,55,10.20833333,NA,NA,NA,NA,NA,25,280,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR100-5_0702",1,702,7,2,"test"," (Operator: lizbethpino, Time: )","CR100-5","test",1,3,1,NA,1,1,NA,1,NA,65,8.333333333,NA,NA,NA,NA,NA,25,460,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR100-9_0904",1,904,9,4,"test"," (Operator: lizbethpino, Time: )","CR100-9","test",1,1,1,NA,1,1,NA,1,NA,280,12.5,NA,NA,NA,NA,NA,25,470,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR13-8_0602",1,602,6,2,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,4,1,NA,1,1,NA,1,7.703125,230,30.20833333,NA,NA,NA,NA,NA,25,420,NA,NA,NA,NA,NA,NA,25.5,7.70312499915,2.32698567682656
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR24-16_1004",1,1004,10,4,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,1,1,NA,1,NA,400,14.58333333,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR24-3_1203",1,1203,12,3,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,4,1,NA,1,1,NA,1,8.4375,120,37.5,NA,NA,NA,NA,NA,25,380,NA,NA,NA,NA,NA,NA,22.5,8.4375,3.1640625
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR25-4_0901",1,901,9,1,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,1,1,NA,1,1,NA,1,3.609375,380,15.625,NA,NA,NA,NA,NA,25,410,NA,NA,NA,NA,NA,NA,23.1,3.609375,0.56396484375
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai",NA,"202088MDAYT_dona_rep1_CR27-20_1103",1,1103,11,3,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2,1,NA,1,1,NA,1,NA,230,17.08333333,NA,NA,NA,NA,NA,25,450,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai","CR52A-2","202088MDAYT_dona_rep1_CR52A-2_1102",1,1102,11,2,"test"," (Operator: lizbethpino, Time: )","CR52A2","test",1,4,1,NA,1,1,NA,1,6.960416667,110,27.08333333,NA,NA,NA,NA,NA,25,410,NA,NA,NA,NA,NA,NA,25.7,6.96041666581,1.88511284708049
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai","CR52A-4","202088MDAYT_dona_rep1_CR52A-4_0903",1,903,9,3,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,3,1,NA,1,1,NA,1,6,105,25,NA,NA,NA,NA,NA,25,440,NA,NA,NA,NA,NA,NA,24,6,1.5
2020,"202088MDAYT_dona","202088MDAYT_dona",1,3.2,"2020-May-20","2021-March-11","Dong Nai","CR60B-10","202088MDAYT_dona_rep1_CR60B-10_1101",1,1101,11,1,"test"," (Operator: lizbethpino, Time: )","CR60B10","test",1,4,1,NA,1,1,NA,1,NA,95,12.91666667,NA,NA,NA,NA,NA,25,460,NA,NA,NA,NA,NA,NA,NA,NA,NA
